Annual Income,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Current Loan Amount,Years in current job,Current Credit Balance,Monthly Debt,Credit Score,Bankruptcies,Home Ownership_1,Home Ownership_2,Home Ownership_3,Purpose_0,Purpose_1,Purpose_2,Term_1,Term_2,Credit Default
3.890823360463373,1.603119362200301,0.3809617792335429,-0.0013639641372120573,-0.3409788778582933,2.76051988315993,1.0756473140670004,-0.05639208579990036,3.1779844629377156,-0.2307524107273808,0,1,0,0,1,0,0,1,0,0
-0.754870088171543,-0.8415711152477163,-1.2380169038256517,-0.03375205770421037,-0.3409788778582933,-0.3650825540231434,0.25157892336566545,-0.5295835596904135,-1.213188923458222,-0.22449476222910106,0,1,0,0,0,1,0,0,1,0
-0.9889349795259478,-0.4341227023397134,1.0484354468105792,0.0034094082488702222,-0.3409788778582933,-0.3648923522612416,-1.3965578580370046,-0.09692061274504538,-0.048084487552026545,-0.22658064506186099,0,0,1,0,1,0,0,0,1,0
-0.26218383005567397,-1.0452953217017178,0.7928072336959694,-0.04569303930160573,-0.3409788778582933,-0.3651080520854273,-0.8471789309027813,-0.7290580352301611,0.0028966925149735896,-0.26899359599464606,0,1,0,0,0,1,0,1,0,1
1.0282614634723544,-0.6378469087937149,-0.11609307960042034,0.0002655995735384937,-0.3409788778582933,2.76051988315993,0.5262683869327771,0.9326115695207843,0.09571933451196232,-0.22936182217220755,0,0,1,0,1,0,0,0,1,0
-0.20734605675401982,0.9919467428382966,0.6365899923481526,-0.014798598065944064,-0.3409788778582933,-0.36628371949776184,1.0756473140670004,-0.4078186490897344,-0.8190071348151832,-0.23144770500496747,0,0,1,0,1,0,0,0,1,1
0.48784324242313165,-0.6378469087937149,-0.9113808537347615,-0.04537591274963995,-0.3409788778582933,-0.3582628560674207,-1.6712473216041164,-0.4622751211354971,0.27583047724866677,-0.22101829084116786,0,1,0,0,1,0,0,0,1,0
-0.01666929372619852,-0.4341227023397134,3.5621128757709073,-0.03162552511115847,5.676295437288058,2.76051988315993,1.0756473140670004,-0.6390942696660855,-0.34323868793992207,-0.22379946795151442,0,1,0,0,1,0,0,0,1,0
0.7125425250588932,-0.026674289431710546,-0.08768994480990826,-0.03593350398591435,-0.3409788778582933,-0.3617760755680547,1.0756473140670004,-0.3880325983244793,0.7312232222221499,-0.2905477185998319,0,1,0,0,1,0,0,1,0,0
0.41864319516152043,0.1770499170222909,-0.7693651797822005,-0.034971141592286606,-0.3409788778582933,-0.3632570305909779,1.0756473140670004,-0.045213863766357415,0.6329502895929983,-0.28568065865672543,0,1,0,0,1,0,0,0,1,0
-1.1317040175264999,-0.026674289431710546,-1.763474897450127,-0.04446709120244799,-0.3409788778582933,-0.36851859020010713,-1.121868394469893,-0.5851757869160549,-1.2318876128577962,-0.25161123905498006,0,0,0,1,1,0,0,0,1,0
-0.010115878510204132,-0.6378469087937149,-0.5563416688533591,-0.029720020114931207,-0.3409788778582933,-0.35826561261469464,1.0756473140670004,0.09717396983738213,0.15843960209439012,-0.23353358783772737,0,1,0,0,1,0,0,1,0,0
-0.2537472495477272,-0.6378469087937149,-0.04508524262413988,-0.04669521411950624,-0.3409788778582933,-0.3538854589964071,-0.2978000037685579,-0.3940700337543608,0.9745577362919433,-0.30793007553949797,0,0,1,0,1,0,0,1,0,0
1.9478989565796736,1.1956709492922981,1.1194432837868595,-0.02623162804330766,-0.3409788778582933,-0.3597362305853406,1.0756473140670004,0.009302384867819941,1.3005689667203915,-0.25369712188773996,0,1,0,0,1,0,0,1,0,0
0.11369596221802694,0.1770499170222909,0.49457431839559174,-0.003798013386715618,-0.3409788778582933,-0.3650949584858761,0.25157892336566545,-0.25108443426647453,-0.7338987503283326,-0.24535359055670028,0,1,0,0,1,0,0,1,0,0
-0.20734605675401982,0.7882225363842952,0.2531476726762383,-0.028551731388858147,-0.3409788778582933,-0.3650398275403973,-1.121868394469893,-0.1421117135865345,0.11852670454193608,-0.23144770500496747,0,1,0,0,1,0,0,0,1,0
0.7110108839547719,1.1956709492922981,-0.059286810019396174,0.0002038216738049008,3.6705373322392743,-0.35144040156442413,1.0756473140670004,1.2115889076520405,2.057823962090586,-0.2648218303291262,1,0,1,0,1,0,0,1,0,1
-0.22110571782055208,-0.026674289431710546,1.360869929506213,0.024991860731354985,-0.3409788778582933,-0.35837173968474123,-1.3965578580370046,-0.3561119001110465,-0.8495287623552952,-0.2203229965635812,0,1,0,0,1,0,0,0,1,0
2.5246246044577387,2.4180161880163067,0.8638150706722498,0.002957743159706843,-0.3409788778582933,-0.3547620410295194,1.0756473140670004,0.6307995746151247,2.7375171292338476,-0.2606500646636064,0,1,0,0,1,0,0,0,1,0
0.2663578952189689,1.603119362200301,0.9490244750437866,0.022335411042810487,-0.3409788778582933,-0.3636133143261344,1.0756473140670004,0.6460426046608652,0.8328501798557094,-0.23492417639290067,0,1,0,0,1,0,0,0,1,1
0.03691303604748737,1.8068435686543023,-0.5421401014581031,-0.032240558424061795,-0.3409788778582933,-0.36374011550073554,1.0756473140670004,0.1825947146819429,0.979504923173445,4.148210949513283,0,0,1,0,1,0,0,0,1,1
-0.08797848611479642,1.3993951557462996,-0.059286810019396174,-0.022078780338993912,-0.3409788778582933,-0.36489648708215255,1.0756473140670004,-0.27075093185490035,0.40806291304744835,-0.2217135851187545,0,1,0,0,1,0,0,0,1,0
1.7705298949483161,2.0105677751083038,0.48037275100033544,-0.03779370518900365,-0.3409788778582933,-0.3545208431430498,-1.121868394469893,-0.17941230475728742,3.250263701782706,-0.2356194706704873,0,0,1,0,1,0,0,1,0,0
-1.1756696498759487,-1.656467941063722,-1.0817996624778348,-0.04528805084779662,-0.3409788778582933,-0.3659260574889684,1.0756473140670004,-0.41529072264156797,-1.0821303964109832,-0.23909594205842052,0,1,0,0,1,0,0,0,1,0
-0.6356531707556758,-1.0452953217017178,-0.5563416688533591,-0.013358486581043197,-0.3409788778582933,-0.3649605768062716,-0.8471789309027813,-0.57614952206544,-1.3398033673746204,-0.21823711373082127,0,0,1,0,1,0,0,0,1,0
-0.20734605675401982,-0.23039849588571198,1.162047985972628,-0.042590415892763064,1.6647792271904904,-0.36899202719440594,1.0756473140670004,-0.46867121609586665,-1.0600776820070013,-0.23144770500496747,1,0,1,0,1,0,0,0,1,1
-0.5185705073373547,-0.8415711152477163,-0.5421401014581031,-0.038211049222759474,-0.3409788778582933,-0.369100221674908,-0.8471789309027813,-0.8946989617272065,-1.4000919668288525,-0.21962770228599457,0,1,0,0,0,1,0,0,1,0
0.04381797545131287,0.3807741234762923,0.8780166380675061,0.019228669107318914,-0.3409788778582933,2.76051988315993,-0.5724894673356696,0.07571417459651626,-0.11189481326088692,-0.22240887939634113,0,0,1,0,1,0,0,1,0,0
-0.595956046401319,0.1770499170222909,0.7502025315102014,-0.029479772727078343,-0.3409788778582933,-0.36110278889639535,-1.121868394469893,-0.5008310206629581,-0.3382076504333102,4.384611003892741,0,1,0,0,1,0,0,0,1,1
0.5302019070567812,-0.8415711152477163,-0.04508524262413988,0.0012403175471129596,-0.3409788778582933,-0.3515003564676323,1.0756473140670004,0.47783128486198895,0.2618274228552638,-0.21962770228599457,0,1,0,0,1,0,0,0,1,0
-0.20734605675401982,-1.2490195281557193,1.2188542555536521,-0.02575250610981824,-0.3409788778582933,-0.35524512593927704,-0.2978000037685579,0.38732953000218134,0.03517918318239966,-0.23144770500496747,0,1,0,0,1,0,0,1,0,0
-0.20734605675401982,-0.6378469087937149,0.5939852901623843,-0.02661190533722333,-0.3409788778582933,-0.35806438466369717,1.0756473140670004,-0.31145878856528936,-0.18719267460984435,-0.23144770500496747,0,0,1,0,0,1,0,0,1,1
-0.10967255027808817,1.3993951557462996,0.42356648141931125,-0.016601139895948674,-0.3409788778582933,-0.3552830284642937,-1.121868394469893,0.07535551506602825,0.018157506285029552,-0.23840064778083386,0,0,1,0,1,0,0,1,0,0
0.24157543997687522,0.9919467428382966,2.085149866664274,-0.010076020841864961,-0.3409788778582933,-0.3649075132712483,0.5262683869327771,0.8384634427676819,1.0144706338443974,-0.22797123361703425,0,1,0,0,1,0,0,0,1,0
-0.20734605675401982,-1.2490195281557193,-0.04508524262413988,-0.01892536176814807,-0.3409788778582933,-0.36754208332831456,1.0756473140670004,0.2653852896362583,-0.7129360940507833,-0.23144770500496747,0,1,0,0,1,0,0,0,1,0
-0.012928072012853065,0.7882225363842952,-0.6273495058296397,-4.740845177837706e-05,-0.3409788778582933,-0.36101389024681085,0.8009578504998889,1.2744141020758568,0.33955695233241695,-0.24187711916876709,0,1,0,0,1,0,0,0,1,0
-0.34471668758430823,0.1770499170222909,-0.40012442750554217,-0.04080434816935408,-0.3409788778582933,-0.3660239149171932,0.25157892336566545,-0.3926951722208234,-0.4646543930994882,-0.22936182217220755,0,0,1,0,1,0,0,0,1,0
-0.20734605675401982,-0.8415711152477163,0.7644040989054572,-0.04371202798348185,-0.3409788778582933,-0.3592400520760317,-0.5724894673356696,-0.7416708953856561,-0.5512720888383223,-0.23144770500496747,0,0,1,0,0,1,0,1,0,0
0.2914667657783344,0.5844983299302937,0.3809617792335429,0.025556098882255133,-0.3409788778582933,-0.36575239501071033,1.0756473140670004,0.6746158139230765,-0.15306547018999395,-0.22658064506186099,0,1,0,0,0,1,0,0,1,0
-1.0220786886643103,-0.6378469087937149,-0.030883675228883585,-0.044193895601403875,-0.3409788778582933,2.76051988315993,-1.121868394469893,-0.48630530967819374,-0.9225626568262772,-0.24465829627911365,0,0,0,1,0,0,1,0,1,0
-0.20734605675401982,0.5844983299302937,-0.5563416688533591,-0.029234033970360274,-0.3409788778582933,-0.3615996565425227,-1.6712473216041164,-0.1942966752725398,0.09974416451725181,-0.23144770500496747,0,0,1,0,1,0,0,1,0,0
-0.9931532697799212,-0.8415711152477163,-0.24390718615772497,-0.04667874001291061,-0.3409788778582933,-0.3663705507368909,-1.3965578580370046,-0.5508640251660354,-0.47320715686072834,-0.2286665278946209,0,0,1,0,1,0,0,0,1,1
-0.20734605675401982,1.3993951557462996,1.2330558229489084,0.07660660953766373,-0.3409788778582933,-0.36649390622739964,-0.023110540201446223,4.082718225796967,2.7751660599083263,-0.23144770500496747,0,1,0,0,1,0,0,0,1,0
-0.20734605675401982,-0.8415711152477163,0.7786056663007136,-0.04353767702201149,-0.3409788778582933,-0.3483358401971514,-1.121868394469893,-0.31749622399517086,2.358847706236195,-0.23144770500496747,0,1,0,0,1,0,0,0,1,0
-0.11833511062106926,0.1770499170222909,1.162047985972628,-0.02130724301343215,-0.3409788778582933,-0.35223359804249976,1.0756473140670004,-0.11628822739139785,0.6920649802956876,-0.2696888902722327,0,1,0,0,1,0,0,1,0,0
-0.20734605675401982,1.1956709492922981,0.3951633466287992,0.037156615610007576,-0.3409788778582933,-0.34821041729618724,1.0756473140670004,2.7717578652748793,5.462327042814828,-0.23144770500496747,0,1,0,0,1,0,0,0,1,0
1.0321282295384966,-0.4341227023397134,0.45196961620982334,-0.05856618076387019,-0.3409788778582933,-0.36983690893386795,-1.121868394469893,-0.910300651303435,0.7603193891353884,-0.26134535894119304,0,0,1,0,0,1,0,0,1,0
-0.056818377750623886,-1.2490195281557193,-0.11609307960042034,-0.051401317236989714,1.6647792271904904,-0.3613343388674061,1.0756473140670004,-0.7633697969801806,0.4445379349703843,-0.22658064506186099,1,0,1,0,1,0,0,0,1,0
-0.20734605675401982,0.9919467428382966,0.3951633466287992,-0.01397214705173022,-0.3409788778582933,-0.3632873526109912,1.0756473140670004,0.6637364748316069,-0.2586334072037327,-0.23144770500496747,0,0,1,0,1,0,0,0,1,1
-0.20734605675401982,1.1956709492922981,-0.854574584153737,-0.020557671163331227,-0.3409788778582933,-0.35964319711484516,0.8009578504998889,-0.3280169035561525,-0.5517751925889834,-0.23144770500496747,0,0,1,0,1,0,0,0,1,0
-0.4606945606980173,2.2142919815623054,0.48037275100033544,0.06452147950755664,-0.3409788778582933,2.76051988315993,1.0756473140670004,0.1744053220691334,0.054464826957745106,-0.2251900565066877,0,0,1,0,1,0,0,0,1,0
0.35534373248136014,-0.6378469087937149,-0.04508524262413988,-0.0022549387355920974,-0.3409788778582933,-0.3583152304656255,1.0756473140670004,0.2588696414990595,-0.9898947087897659,-0.2286665278946209,0,1,0,0,0,1,0,1,0,1
0.7190708314043281,-0.23039849588571198,-0.14449621439093244,-0.018867702395063385,-0.3409788778582933,-0.3481883649179957,0.25157892336566545,0.7473639220237277,0.09714479513883569,3.7449402685130315,0,0,1,0,1,0,0,1,0,1
1.4079326952005196,0.7882225363842952,0.2531476726762383,0.5843262192348726,-0.3409788778582933,-0.34764119028411905,-1.6712473216041164,2.253375290542877,1.0201724763518907,-0.23353358783772737,0,1,0,0,0,1,0,1,0,0
-0.9356288473284149,-0.23039849588571198,0.2673492400714941,-0.043983850742309656,1.6647792271904904,-0.36662828790700414,1.0756473140670004,-0.5070477858580836,-0.2934314166244647,-0.24535359055670028,0,0,1,0,1,0,0,0,1,0
-0.03879020868899949,0.7882225363842952,-0.8971792863395054,-0.026223390990009848,1.6647792271904904,-0.36264300968570823,0.25157892336566545,-0.52390478379102,-0.5215051169242022,-0.2203229965635812,1,1,0,0,0,1,0,0,1,0
-0.5936962480509761,2.621740394470308,1.9999404622927373,-0.009581797643996217,1.6647792271904904,-0.3676833563761039,-1.121868394469893,-0.5655690659160437,0.08037467011679617,-0.22797123361703425,1,1,0,0,1,0,0,0,1,0
2.8215369988222356,-0.6378469087937149,-0.31491502313400543,-0.025344771971576526,1.6647792271904904,-0.35797479687729417,0.8009578504998889,0.13525165665752575,1.5593319958104612,-0.22658064506186099,1,1,0,0,1,0,0,0,1,0
-0.7138673025480992,-0.8415711152477163,-1.0817996624778348,-0.03560539469621816,-0.3409788778582933,-0.3593310181360717,-0.8471789309027813,-0.030449046427934383,-0.23004034404115534,4.384611003892741,0,0,1,0,1,0,0,0,1,1
-0.02435260811736435,0.7882225363842952,-0.25810875355298124,-0.007448400839862809,-0.3409788778582933,-0.35499152359007474,0.5262683869327771,0.4949871657369987,0.8112167185772784,-0.24187711916876709,0,1,0,0,1,0,0,1,0,1
-0.5151557009412809,-1.2490195281557193,1.162047985972628,-0.04588661005410432,1.6647792271904904,-0.3637428720480095,1.0756473140670004,-0.8810698995686622,-1.0617546945092053,4.196881548944348,1,0,1,0,1,0,0,1,0,1
0.03369910061588859,2.0105677751083038,-0.5563416688533591,0.01939066448884256,-0.3409788778582933,-0.3570534209509804,0.25157892336566545,0.3268356225265372,0.9183778174681109,-0.2523065333325667,0,0,1,0,1,0,0,1,0,0
1.7251832747181022,-0.026674289431710546,-0.47113226448182266,0.02423954319682145,-0.3409788778582933,2.76051988315993,-0.2978000037685579,1.175304518484337,1.2033022415925623,-0.2251900565066877,0,1,0,0,1,0,0,1,0,0
1.3520654582059313,-1.0452953217017178,-0.8119698819679689,-0.019993433012431075,-0.3409788778582933,-0.34807052252203485,-0.8471789309027813,-0.5180466781263825,0.6140000483180936,-0.2217135851187545,0,1,0,0,1,0,0,0,1,0
0.527163733719098,0.1770499170222909,0.5087758857908475,-0.034894262428173686,-0.3409788778582933,-0.3477390477123438,1.0756473140670004,-0.06027756404685379,0.9823558444271917,-0.3107112526498445,0,1,0,0,1,0,0,1,0,1
-0.9050713518576672,0.1770499170222909,-0.6273495058296397,-0.036654246149472935,1.6647792271904904,-0.3689637725848481,1.0756473140670004,-0.6668903832789063,-0.9181185736954368,-0.23631476494807396,0,0,1,0,1,0,0,0,1,0
-0.20734605675401982,4.25153404610232,-1.3232263081971882,-0.05294713757254584,-0.3409788778582933,-0.3695626324801111,-1.6712473216041164,-0.7626524779192047,-1.3788777586759726,-0.23144770500496747,0,0,1,0,0,1,0,0,1,0
-0.9213670088506953,-0.4341227023397134,-1.0533965276873225,-0.03245746749423752,5.676295437288058,-0.3684889573169123,-1.6712473216041164,-0.35407949610494777,-0.17956226772481637,-0.23422888211531404,2,0,0,1,1,0,0,0,1,1
-0.46975886296994823,-1.4527437346097205,-0.9255824211300175,-0.05151114461429388,-0.3409788778582933,-0.36817057610677245,0.8009578504998889,-0.5970713280105738,-1.234822384736653,-0.2460488848342869,0,0,1,0,1,0,0,0,1,0
-0.36091190909509896,0.3807741234762923,0.49457431839559174,-0.041735135192006875,-0.3409788778582933,-0.3593124114419726,1.0756473140670004,-0.4185784350043747,-0.5725701476163125,-0.23492417639290067,0,1,0,0,1,0,0,1,0,0
-0.7539661688314059,0.5844983299302937,-0.47113226448182266,-0.028021814293365553,-0.3409788778582933,-0.36167132677164504,-1.121868394469893,-0.13810668216275174,0.29436146539802044,-0.243963002001527,0,1,0,0,1,0,0,0,1,1
0.7121407831299433,-0.4341227023397134,-0.1871009165767008,-0.042944609184568994,-0.3409788778582933,-0.3476480816523039,0.8009578504998889,-0.40913373403485714,0.6161801645709588,-0.24883006194463347,0,1,0,0,0,1,0,1,0,1
-0.9324902385084942,-0.4341227023397134,-0.1871009165767008,-0.02915852764846366,-0.3409788778582933,-0.3656772790974955,-1.121868394469893,-0.3054213531354079,-0.4272570143003401,-0.22658064506186099,0,0,1,0,1,0,0,0,1,0
0.04650462460116497,-1.4527437346097205,0.3383570770477745,-0.030836140836784785,-0.3409788778582933,-0.3547861608181664,-0.2978000037685579,-0.20971903508352419,-0.8198456410662852,-0.25856418183084645,0,0,1,0,0,1,0,0,1,0
1.5937634462103833,-0.4341227023397134,-0.6983573428059201,-0.022147422449809016,-0.3409788778582933,-0.34786791629740044,1.0756473140670004,0.4689245731882034,0.622217409578893,-0.22797123361703425,0,1,0,0,1,0,0,0,1,0
-0.5794093007026971,0.5844983299302937,1.9289326253164567,-0.019651595300571863,-0.3409788778582933,-0.36772470458521295,-1.3965578580370046,-0.7492027455259043,0.1312719995586861,-0.23144770500496747,0,0,0,1,1,0,0,0,1,0
-0.4887662779833879,0.5844983299302937,-0.9539855559205298,-0.03380285286621355,1.6647792271904904,-0.36648425831194087,-1.6712473216041164,-0.547875195745302,-0.4607972643444191,-0.22727593933944762,1,1,0,0,1,0,0,0,1,0
1.205630525103712,-0.026674289431710546,-0.2155040513672129,-0.0422828992363114,-0.3409788778582933,-0.35812296129326837,-1.121868394469893,-0.45964495124525173,-0.15197541206356135,-0.22101829084116786,0,1,0,0,1,0,0,0,1,0
-0.7626036203038276,0.7882225363842952,0.23894610528098198,-0.026815085985236038,-0.3409788778582933,-0.3698844593743434,1.0756473140670004,-0.05752784097977905,0.19483077339221588,4.259458033927146,0,0,1,0,1,0,0,0,1,1
-0.836976094900668,0.3807741234762923,-0.6841557754106641,-0.01284229790771362,-0.3409788778582933,-0.3649488614803574,0.25157892336566545,-0.2408626376475663,-0.3414778248126079,-0.2321429992825541,0,0,1,0,1,0,0,0,1,0
-0.20734605675401982,0.3807741234762923,-0.996590258106298,-0.03981590177361659,-0.3409788778582933,-0.36433621884872464,1.0756473140670004,-0.31528449022382815,-0.8586684804923067,-0.23144770500496747,0,0,1,0,1,0,0,0,1,1
0.2984972495349567,0.9919467428382966,0.46617118360507964,-0.0340376088852012,-0.3409788778582933,-0.3571512783792052,-1.3965578580370046,0.07858345084042033,0.36110656298573773,-0.2557830047204999,0,1,0,0,1,0,0,1,0,0
-0.37080480409548894,-1.0452953217017178,-0.513736966667591,-0.04525235695017277,-0.3409788778582933,-0.36492749823898435,0.8009578504998889,-0.38767393879399126,-0.5940359076445231,-0.22936182217220755,0,1,0,0,1,0,0,0,1,0
-0.20734605675401982,-0.4341227023397134,-0.24390718615772497,-0.03146490257185113,-0.3409788778582933,-0.3616637462666417,-0.023110540201446223,-0.43143040151352835,0.4345597105822708,-0.23144770500496747,0,1,0,0,1,0,0,1,0,0
2.7993909749888752,0.3807741234762923,0.49457431839559174,-0.02509628753042585,-0.3409788778582933,-0.35110341366018516,1.0756473140670004,0.14595166598375134,2.02554147142316,-0.2460488848342869,0,1,0,0,1,0,0,1,0,0
-0.8323058449766261,-1.0452953217017178,2.0141420296879935,-0.051202255115625914,1.6647792271904904,-0.36889348062936267,-0.023110540201446223,-0.6443546094465763,-0.5637658319797417,-0.2321429992825541,1,1,0,0,1,0,0,0,1,0
-0.27920764429492373,-0.4341227023397134,-1.0533965276873225,-0.028252451785704298,1.6647792271904904,-0.3685530470410313,1.0756473140670004,-0.0074350598882871426,0.7528566835005809,-0.2745559502153392,1,0,1,0,0,1,0,0,1,0
-0.20734605675401982,0.5844983299302937,-0.5563416688533591,-0.02646501122007901,-0.3409788778582933,-0.3602027762114546,-0.8471789309027813,-0.4616175786629358,0.07609828823617609,-0.23144770500496747,0,0,1,0,1,0,0,0,1,0
-0.20734605675401982,-1.0452953217017178,-1.3374278755924442,-0.03508783318067228,-0.3409788778582933,-0.36345481285788295,0.25157892336566545,-0.5456634619739592,-0.8289853592032967,-0.23144770500496747,0,1,0,0,1,0,0,1,0,1
-0.4290071660520981,-1.2490195281557193,0.6223884249528964,-0.04478009922776486,-0.3409788778582933,-0.3695674564378405,1.0756473140670004,-0.323234776482979,0.06553310947229118,-0.25300182761015333,0,1,0,0,1,0,0,0,1,0
-0.35415762291462966,0.1770499170222909,-1.3232263081971882,-0.0450738874620535,-0.3409788778582933,-0.3640447139745057,-0.023110540201446223,-0.47650194917818817,-0.4053720011465785,-0.23909594205842052,0,1,0,0,0,1,0,0,1,1
-0.7499487495419074,-0.6378469087937149,0.3383570770477745,-0.042834781807264834,-0.3409788778582933,-0.3636746475029795,0.8009578504998889,-0.26794143219941097,-0.14308724580188042,4.384611003892741,0,0,1,0,1,0,0,0,1,1
-0.20734605675401982,-0.026674289431710546,-0.9539855559205298,0.01727786031795368,-0.3409788778582933,-0.3611455153791414,1.0756473140670004,-0.021960770873051504,-0.2615681790825896,-0.23144770500496747,0,0,1,0,1,0,0,0,1,0
-0.1741270210039793,-0.23039849588571198,1.0058307446248107,-0.018484679416715107,1.6647792271904904,2.76051988315993,-0.5724894673356696,-0.20302405718108135,-0.359757261086631,-0.22936182217220755,1,0,0,1,1,0,0,1,0,0
-0.20734605675401982,0.1770499170222909,-0.6841557754106641,-0.04816278244873314,1.6647792271904904,-0.3698837702375249,1.0756473140670004,-0.6622278093825621,-0.7258490903177537,-0.23144770500496747,1,0,1,0,1,0,0,0,1,0
-0.20734605675401982,-0.23039849588571198,0.9064197728580182,-0.03643870992151351,1.6647792271904904,-0.3644292523192201,1.0756473140670004,-0.3975968524708262,-0.1056060163776221,-0.23144770500496747,1,1,0,0,1,0,0,0,1,1
-0.8193245588974342,2.2142919815623054,0.3383570770477745,0.029979396503180385,-0.3409788778582933,-0.3685089422846483,-1.3965578580370046,-0.4237789981964508,0.09068829700535047,-0.22379946795151442,0,1,0,0,0,0,1,1,0,1
-0.010115878510204132,-0.026674289431710546,-0.45693069708656664,-0.014360661398943705,-0.3409788778582933,-0.3549543102018766,1.0756473140670004,0.628767170609026,0.6463663896106299,-0.2356194706704873,0,1,0,0,1,0,0,1,0,0
-0.20734605675401982,2.4180161880163067,-0.7551636123869445,-0.03575228881336248,1.6647792271904904,-0.3626037288870546,1.0756473140670004,-0.5346047931172456,0.6181087289484933,-0.23144770500496747,1,1,0,0,1,0,0,1,0,1
-0.7404575964704673,0.5844983299302937,-0.34331815792451775,-0.053581390676477395,1.6647792271904904,-0.36650631069013234,1.0756473140670004,-0.7863240069314132,-0.7071504009181796,-0.2356194706704873,1,1,0,0,1,0,0,0,1,0
-0.6497392471394798,1.1956709492922981,-0.25810875355298124,-0.02135117396435382,1.6647792271904904,2.76051988315993,0.5262683869327771,-0.4891148093336831,-1.0574783126285852,-0.21962770228599457,1,0,0,1,0,0,1,0,1,0
0.8832577359920188,2.621740394470308,-0.10189151220516404,0.018492825679381007,-0.3409788778582933,-0.3542830909406727,-0.5724894673356696,1.2909124404783052,1.0972312008281624,-0.22379946795151442,0,1,0,0,1,0,0,0,1,0
1.5586612451683903,-1.2490195281557193,1.4886840360635183,-0.03938345647548144,-0.3409788778582933,-0.36159621085843024,-1.121868394469893,-0.18742236760485295,-1.0316523200946444,-0.2307524107273808,0,0,1,0,1,0,0,1,0,0
-0.20734605675401982,0.5844983299302937,0.679194694533921,-0.009794588187523037,-0.3409788778582933,-0.34729868928533225,-1.121868394469893,0.8100097866822998,1.2956217798388898,-0.23144770500496747,0,1,0,0,0,0,1,0,1,1
0.2880519593822607,-0.4341227023397134,-1.1102027972683468,-0.015483646331878794,-0.3409788778582933,-0.3551279726801347,-1.121868394469893,0.46503909494124995,1.0631878470334222,-0.23005711644979418,0,0,1,0,1,0,0,0,1,0
-1.0070635840698097,-0.026674289431710546,-0.27231032094823754,-0.0392242067783904,-0.3409788778582933,-0.3638193662348613,1.0756473140670004,-0.6675479257514676,-1.2979619054446319,-0.25856418183084645,0,0,0,1,1,0,0,1,0,0
-0.8183202040750596,1.3993951557462996,-0.6557526406201519,-0.022931315355317495,-0.3409788778582933,-0.36209790246228696,1.0756473140670004,-0.15215418044019874,-0.297372396004644,-0.271079478827406,0,0,1,0,1,0,0,1,0,1
-1.2346503868198981,-1.8601921475177234,0.40936491402405495,-0.04458515563304996,-0.3409788778582933,-0.3692525209117931,1.0756473140670004,-0.6617495966752448,-1.1503848052506842,4.315081576134077,0,0,0,1,1,0,0,1,0,1
1.1445155341622164,1.603119362200301,2.411785916755164,0.16664858482048356,-0.3409788778582933,-0.3580974632309844,1.0756473140670004,3.3715561534276595,1.8942313925005905,-0.21962770228599457,0,1,0,0,1,0,0,0,1,0
-0.47962664909977887,-1.0452953217017178,-0.1871009165767008,-0.05049935990087926,-0.3409788778582933,2.76051988315993,0.8009578504998889,-0.5876266270410563,-0.8161562135614365,-0.24187711916876709,0,0,1,0,1,0,0,0,1,0
-0.4890424755595409,0.9919467428382966,-0.32911659052926173,-0.00898461127990482,-0.3409788778582933,2.76051988315993,-0.5724894673356696,0.6794577175846647,0.46675835062458665,-0.2988912499308716,0,1,0,0,1,0,0,1,0,0
-0.12207633233441471,1.603119362200301,0.18213983569995779,-0.010033462733159597,-0.3409788778582933,-0.3567846575917714,1.0756473140670004,0.38607422164547334,0.014971182530842043,-0.2780324216032724,0,0,1,0,1,0,0,1,0,1
-0.3592045058970621,-0.8415711152477163,-1.0391949602920663,-0.027645655526098784,-0.3409788778582933,-0.3582690582987871,-0.8471789309027813,-0.6839864875655013,-1.116844555206605,-0.22240887939634113,0,1,0,0,1,0,0,0,1,0
0.14678945361527063,-0.8415711152477163,1.0626370142058355,0.007527934897776417,-0.3409788778582933,-0.352691874026792,1.0756473140670004,1.5120260410241626,1.5958070177333972,-0.23770535350324723,0,1,0,0,0,0,1,0,1,0
-0.8110386316128435,-0.4341227023397134,-0.7551636123869445,-0.027357358660675353,-0.3409788778582933,-0.3658378479762024,1.0756473140670004,-0.3666325796720281,-0.46666680810213296,-0.22727593933944762,0,1,0,0,1,0,0,0,1,1
-0.474554657246787,-0.6378469087937149,-1.0533965276873225,-0.04761227271999602,-0.3409788778582933,-0.36504878631903764,-0.2978000037685579,-0.5604282793123823,-0.13814005892037876,-0.22588535078427432,0,1,0,0,1,0,0,0,1,0
-0.7476387334504457,1.1956709492922981,-1.3232263081971882,-0.045953879322703124,-0.3409788778582933,2.76051988315993,-1.3965578580370046,-0.4927014046385632,-0.9146806980659187,-0.23353358783772737,0,0,1,0,1,0,0,0,1,0
-1.0665464984249464,0.1770499170222909,-0.1728993491814445,-0.040112435692337835,1.6647792271904904,-0.36652491738423143,1.0756473140670004,-0.4674159077391586,-0.8295723135790681,-0.22588535078427432,1,1,0,0,1,0,0,0,1,0
0.6969750253120865,-0.8415711152477163,-0.31491502313400543,-0.042258188076417964,-0.3409788778582933,-0.3598244400981066,1.0756473140670004,-0.40799797885497846,0.4450410387210455,-0.2251900565066877,0,0,1,0,1,0,0,0,1,1
